checked_at,pos_id,state_file,user_id,coin,domestic,foreign,entry_krw,domestic_entry_krw,foreign_entry_krw,domestic_qty,domestic_locked,domestic_bid,domestic_value_krw,foreign_amount,foreign_notional_usdt,foreign_value_krw,foreign_side,classification,error
2026-06-01 01:47:09,POS_BILL_BITHUMB_BITGET_1780207809_8958522411_1780207820,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,ACTIVE,9324.5109,6.02072,9085.2665,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=76.0 price=0.07922 contractSize=1.0 notional=6.02072 
2026-06-01 01:47:12,POS_BASED_BITHUMB_BITGET_1780212904_6870367623_1780212912,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,ACTIVE,143672.9623,23.38659,35290.3643,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.0 price=0.07023 contractSize=1.0 notional=23.38659 
2026-06-01 01:47:14,POS_BASED_BITHUMB_BITGET_1780216013_8958522411_1780216023,semi_auto_state_bitget.json,8958522411,BASED,BITHUMB,BITGET,ACTIVE,24087.8719,5.33748,8054.2573,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.0 price=0.07023 contractSize=1.0 notional=5.33748 
2026-06-01 01:47:16,POS_RECOVER_PROMPT_BITHUMB_BINGX_01_6870367623_11,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,ACTIVE,7022.7347,4.6662756,7041.4099,정상_ACTIVE(국내O/해외O),foreign=ok sym=PROMPT/USDT:USDT contracts=146.37 price=0.03188 contractSize=1.0 notional=4.6662756 
2026-06-01 01:47:18,POS_RECOVER_SAHARA_BITHUMB_BINGX_01_6870367623_12,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,193128.5245,51.4481292,77635.227,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03284 contractSize=1.0 notional=51.448129200000004 
2026-06-01 01:47:21,POS_RECOVER_SAHARA_BITHUMB_BINGX_02_6870367623_13,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,193128.5245,51.4481292,77635.227,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03284 contractSize=1.0 notional=51.448129200000004 
2026-06-01 01:47:24,POS_BASED_BITHUMB_BINGX_1780215709_6870367623_1780215719,semi_auto_state_bingx.json,6870367623,BASED,BITHUMB,BINGX,ACTIVE,143672.9623,23.3976416,35307.0412,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.68 price=0.07012 contractSize=1.0 notional=23.3976416 
2026-06-01 01:47:26,POS_HEMI_BITHUMB_BINGX_1780219718_6870367623_1780219731,semi_auto_state_bingx.json,6870367623,HEMI,BITHUMB,BINGX,ACTIVE,40633.1007,26.95168,40670.0851,정상_ACTIVE(국내O/해외O),foreign=ok sym=HEMI/USDT:USDT contracts=3760.0 price=0.007168 contractSize=1.0 notional=26.95168 
2026-06-01 01:52:40,POS_RECOVER_IN_BITHUMB_MEXC_01_6870367623_01,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,ACTIVE,70500.0,25.6944,38772.8496,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=24.0 price=0.10706 contractSize=10.0 notional=25.6944 
2026-06-01 01:52:44,POS_RECOVER_SAHARA_BITHUMB_MEXC_01_6870367623_02,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,ACTIVE,193087.8915,25.7712,38888.7408,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=78.0 price=0.03304 contractSize=10.0 notional=25.7712 
2026-06-01 01:52:47,POS_RECOVER_BILL_BITHUMB_MEXC_01_6870367623_03,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,ACTIVE,121919.438,22.794,34396.146,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=3.0 price=0.07598 contractSize=100.0 notional=22.794 
2026-06-01 01:52:51,POS_BASED_BITHUMB_MEXC_1780216077_8958522411_1780216089,semi_auto_state_mexc.json,8958522411,BASED,BITHUMB,MEXC,ACTIVE,24087.8719,5.4838,8275.0542,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=7.0 price=0.07834 contractSize=10.0 notional=5.4838000000000005 
2026-06-01 01:52:55,POS_BASED_BITHUMB_MEXC_1780216077_6870367623_1780216091,semi_auto_state_mexc.json,6870367623,BASED,BITHUMB,MEXC,ACTIVE,143672.9623,25.8522,39010.9698,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=33.0 price=0.07834 contractSize=10.0 notional=25.852200000000003 
2026-06-01 01:52:59,POS_RECOVER_SAHARA_BITHUMB_GATE_01_6870367623_04,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,ACTIVE,192925.3596,23.058,34794.522,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=7.0 price=0.03294 contractSize=100.0 notional=23.058 
2026-06-01 01:53:04,POS_RECOVER_EUL_BITHUMB_GATE_01_6870367623_05,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,ACTIVE,36828.8241,23.598,35609.382,정상_ACTIVE(국내O/해외O),foreign=ok sym=EUL/USDT:USDT contracts=19.0 price=1.242 contractSize=1.0 notional=23.598 
2026-06-01 01:53:08,POS_BASED_BITHUMB_GATE_1780219592_6870367623_1780219609,semi_auto_state_gate.json,6870367623,BASED,BITHUMB,GATE,ACTIVE,143672.9623,24.6505,37197.6045,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=35.0 price=0.07043 contractSize=10.0 notional=24.6505 
2026-06-01 01:53:13,POS_RECOVER_IN_BITHUMB_BITGET_01_6870367623_06,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,ACTIVE,70500.0,23.56838,35564.6854,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=242.0 price=0.09739 contractSize=1.0 notional=23.56838 
2026-06-01 01:53:15,POS_RECOVER_XAN_BITHUMB_BITGET_01_6870367623_07,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,ACTIVE,36752.5744,24.477546,36936.6169,정상_ACTIVE(국내O/해외O),foreign=ok sym=XAN/USDT:USDT contracts=2481.0 price=0.009866 contractSize=1.0 notional=24.477546 
2026-06-01 01:53:17,POS_RECOVER_SAHARA_BITHUMB_BITGET_01_6870367623_08,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,ACTIVE,192803.4607,25.71998,38811.4498,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=782.0 price=0.03289 contractSize=1.0 notional=25.71998 
2026-06-01 01:53:19,POS_RECOVER_BILL_BITHUMB_BITGET_01_6870367623_09,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,120868.4084,53.94168,81397.9951,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07956 contractSize=1.0 notional=53.94168 
2026-06-01 01:53:21,POS_BILL_BITHUMB_BITGET_1780201889_6870367623_1780201899,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,120868.4084,53.94168,81397.9951,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07956 contractSize=1.0 notional=53.94168 
2026-06-01 01:53:23,POS_SAHARA_BITHUMB_BITGET_1780207498_8958522411_1780207507,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,ACTIVE,26438.8646,5.9202,8933.5818,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=180.0 price=0.03289 contractSize=1.0 notional=5.9202 
2026-06-01 01:53:26,POS_BILL_BITHUMB_BITGET_1780207809_8958522411_1780207820,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,ACTIVE,9324.5109,6.04656,9124.259,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=76.0 price=0.07956 contractSize=1.0 notional=6.04656 
2026-06-01 01:53:28,POS_BASED_BITHUMB_BITGET_1780212904_6870367623_1780212912,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,ACTIVE,143672.9623,23.5098,35476.2882,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.0 price=0.0706 contractSize=1.0 notional=23.5098 
2026-06-01 01:53:30,POS_BASED_BITHUMB_BITGET_1780216013_8958522411_1780216023,semi_auto_state_bitget.json,8958522411,BASED,BITHUMB,BITGET,ACTIVE,24087.8719,5.36636,8097.8372,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.0 price=0.07061 contractSize=1.0 notional=5.36636 
2026-06-01 01:53:32,POS_RECOVER_PROMPT_BITHUMB_BINGX_01_6870367623_11,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,ACTIVE,7024.2502,4.6648119,7039.2012,정상_ACTIVE(국내O/해외O),foreign=ok sym=PROMPT/USDT:USDT contracts=146.37 price=0.03187 contractSize=1.0 notional=4.6648119 
2026-06-01 01:53:35,POS_RECOVER_SAHARA_BITHUMB_BINGX_01_6870367623_12,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,192762.8277,51.4481292,77635.227,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03284 contractSize=1.0 notional=51.448129200000004 
2026-06-01 01:53:37,POS_RECOVER_SAHARA_BITHUMB_BINGX_02_6870367623_13,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,192803.4607,51.45,77638.05,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03284 contractSize=1.0 notional=51.45 
2026-06-01 01:53:40,POS_BASED_BITHUMB_BINGX_1780215709_6870367623_1780215719,semi_auto_state_bingx.json,6870367623,BASED,BITHUMB,BINGX,ACTIVE,143672.9623,23.5477976,35533.6266,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.68 price=0.07057 contractSize=1.0 notional=23.5477976 
2026-06-01 01:53:43,POS_HEMI_BITHUMB_BINGX_1780219718_6870367623_1780219731,semi_auto_state_bingx.json,6870367623,HEMI,BITHUMB,BINGX,ACTIVE,40516.4506,26.89528,40584.9775,정상_ACTIVE(국내O/해외O),foreign=ok sym=HEMI/USDT:USDT contracts=3760.0 price=0.007153 contractSize=1.0 notional=26.89528 
2026-06-01 01:58:51,POS_RECOVER_IN_BITHUMB_MEXC_01_6870367623_01,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,ACTIVE,70000.0,25.6944,38772.8496,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=24.0 price=0.10706 contractSize=10.0 notional=25.6944 
2026-06-01 01:58:54,POS_RECOVER_SAHARA_BITHUMB_MEXC_01_6870367623_02,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,ACTIVE,192519.0299,25.7712,38888.7408,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=78.0 price=0.03304 contractSize=10.0 notional=25.7712 
2026-06-01 01:58:58,POS_RECOVER_BILL_BITHUMB_MEXC_01_6870367623_03,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,ACTIVE,121919.438,22.794,34396.146,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=3.0 price=0.07598 contractSize=100.0 notional=22.794 
2026-06-01 01:59:01,POS_BASED_BITHUMB_MEXC_1780216077_8958522411_1780216089,semi_auto_state_mexc.json,8958522411,BASED,BITHUMB,MEXC,ACTIVE,23851.7162,5.4838,8275.0542,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=7.0 price=0.07834 contractSize=10.0 notional=5.4838000000000005 
2026-06-01 01:59:05,POS_BASED_BITHUMB_MEXC_1780216077_6870367623_1780216091,semi_auto_state_mexc.json,6870367623,BASED,BITHUMB,MEXC,ACTIVE,142264.4039,25.8522,39010.9698,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=33.0 price=0.07834 contractSize=10.0 notional=25.852200000000003 
2026-06-01 01:59:09,POS_RECOVER_SAHARA_BITHUMB_GATE_01_6870367623_04,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,ACTIVE,192478.3969,22.974,34667.766,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=7.0 price=0.03282 contractSize=100.0 notional=22.974 
2026-06-01 01:59:13,POS_RECOVER_EUL_BITHUMB_GATE_01_6870367623_05,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,ACTIVE,36869.4069,23.6227,35646.6543,정상_ACTIVE(국내O/해외O),foreign=ok sym=EUL/USDT:USDT contracts=19.0 price=1.2433 contractSize=1.0 notional=23.622700000000002 
2026-06-01 01:59:18,POS_BASED_BITHUMB_GATE_1780219592_6870367623_1780219609,semi_auto_state_gate.json,6870367623,BASED,BITHUMB,GATE,ACTIVE,143672.9623,24.542,37033.878,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=35.0 price=0.07012 contractSize=10.0 notional=24.542 
2026-06-01 01:59:22,POS_RECOVER_IN_BITHUMB_BITGET_01_6870367623_06,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,ACTIVE,70000.0,23.45706,35396.7035,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=242.0 price=0.09693 contractSize=1.0 notional=23.45706 
2026-06-01 01:59:25,POS_RECOVER_XAN_BITHUMB_BITGET_01_6870367623_07,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,ACTIVE,36931.8552,24.584229,37097.6016,정상_ACTIVE(국내O/해외O),foreign=ok sym=XAN/USDT:USDT contracts=2481.0 price=0.009909 contractSize=1.0 notional=24.584229 
2026-06-01 01:59:27,POS_RECOVER_SAHARA_BITHUMB_BITGET_01_6870367623_08,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,ACTIVE,192437.7639,25.63396,38681.6456,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=782.0 price=0.03278 contractSize=1.0 notional=25.63396 
2026-06-01 01:59:29,POS_RECOVER_BILL_BITHUMB_BITGET_01_6870367623_09,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,121919.438,54.12474,81674.2327,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07983 contractSize=1.0 notional=54.12474 
2026-06-01 01:59:31,POS_BILL_BITHUMB_BITGET_1780201889_6870367623_1780201899,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,121919.438,54.12474,81674.2327,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.07983 contractSize=1.0 notional=54.12474 
2026-06-01 01:59:34,POS_SAHARA_BITHUMB_BITGET_1780207498_8958522411_1780207507,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,ACTIVE,26371.9872,5.8968,8898.2712,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=180.0 price=0.03276 contractSize=1.0 notional=5.8968 
2026-06-01 01:59:36,POS_BILL_BITHUMB_BITGET_1780207809_8958522411_1780207820,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,ACTIVE,9405.5937,6.06632,9154.0769,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=76.0 price=0.07982 contractSize=1.0 notional=6.06632 
2026-06-01 01:59:38,POS_BASED_BITHUMB_BITGET_1780212904_6870367623_1780212912,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,ACTIVE,143672.9623,23.39325,35300.4142,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.0 price=0.07025 contractSize=1.0 notional=23.39325 
2026-06-01 01:59:40,POS_BASED_BITHUMB_BITGET_1780216013_8958522411_1780216023,semi_auto_state_bitget.json,8958522411,BASED,BITHUMB,BITGET,ACTIVE,24087.8719,5.339,8056.551,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.0 price=0.07025 contractSize=1.0 notional=5.339 
2026-06-01 01:59:42,POS_RECOVER_PROMPT_BITHUMB_BINGX_01_6870367623_11,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,ACTIVE,7024.2502,4.6721304,7050.2448,정상_ACTIVE(국내O/해외O),foreign=ok sym=PROMPT/USDT:USDT contracts=146.37 price=0.03192 contractSize=1.0 notional=4.6721303999999995 
2026-06-01 01:59:45,POS_RECOVER_SAHARA_BITHUMB_BINGX_01_6870367623_12,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,192315.865,51.228801,77304.2607,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.0327 contractSize=1.0 notional=51.228801000000004 
2026-06-01 01:59:47,POS_RECOVER_SAHARA_BITHUMB_BINGX_02_6870367623_13,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,192315.865,51.228801,77304.2607,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.0327 contractSize=1.0 notional=51.228801000000004 
2026-06-01 01:59:50,POS_BASED_BITHUMB_BINGX_1780215709_6870367623_1780215719,semi_auto_state_bingx.json,6870367623,BASED,BITHUMB,BINGX,ACTIVE,143672.9623,23.4310096,35357.3935,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.68 price=0.07022 contractSize=1.0 notional=23.431009600000003 
2026-06-01 01:59:53,POS_HEMI_BITHUMB_BINGX_1780219718_6870367623_1780219731,semi_auto_state_bingx.json,6870367623,HEMI,BITHUMB,BINGX,ACTIVE,40749.7507,27.10208,40897.0387,정상_ACTIVE(국내O/해외O),foreign=ok sym=HEMI/USDT:USDT contracts=3760.0 price=0.007208 contractSize=1.0 notional=27.10208 
2026-06-01 02:04:56,POS_RECOVER_IN_BITHUMB_MEXC_01_6870367623_01,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,ACTIVE,70000.0,25.6944,38772.8496,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=24.0 price=0.10706 contractSize=10.0 notional=25.6944 
2026-06-01 02:05:00,POS_RECOVER_SAHARA_BITHUMB_MEXC_01_6870367623_02,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,ACTIVE,192112.7002,25.7712,38888.7408,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=78.0 price=0.03304 contractSize=10.0 notional=25.7712 
2026-06-01 02:05:04,POS_RECOVER_BILL_BITHUMB_MEXC_01_6870367623_03,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,ACTIVE,122970.4677,22.794,34396.146,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=3.0 price=0.07598 contractSize=100.0 notional=22.794 
2026-06-01 02:05:07,POS_BASED_BITHUMB_MEXC_1780216077_8958522411_1780216089,semi_auto_state_mexc.json,8958522411,BASED,BITHUMB,MEXC,ACTIVE,24087.8719,5.4838,8275.0542,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=7.0 price=0.07834 contractSize=10.0 notional=5.4838000000000005 
2026-06-01 02:05:11,POS_BASED_BITHUMB_MEXC_1780216077_6870367623_1780216091,semi_auto_state_mexc.json,6870367623,BASED,BITHUMB,MEXC,ACTIVE,143672.9623,25.8522,39010.9698,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=33.0 price=0.07834 contractSize=10.0 notional=25.852200000000003 
2026-06-01 02:05:15,POS_RECOVER_SAHARA_BITHUMB_GATE_01_6870367623_04,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,ACTIVE,192112.7002,22.946,34625.514,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=7.0 price=0.03278 contractSize=100.0 notional=22.946 
2026-06-01 02:05:19,POS_RECOVER_EUL_BITHUMB_GATE_01_6870367623_05,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,ACTIVE,36686.7846,23.5296,35506.1664,정상_ACTIVE(국내O/해외O),foreign=ok sym=EUL/USDT:USDT contracts=19.0 price=1.2384 contractSize=1.0 notional=23.5296 
2026-06-01 02:05:24,POS_BASED_BITHUMB_GATE_1780219592_6870367623_1780219609,semi_auto_state_gate.json,6870367623,BASED,BITHUMB,GATE,ACTIVE,143672.9623,24.6295,37165.9155,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=35.0 price=0.07037 contractSize=10.0 notional=24.6295 
2026-06-01 02:05:28,POS_RECOVER_IN_BITHUMB_BITGET_01_6870367623_06,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,ACTIVE,70000.0,23.46674,35411.3107,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=242.0 price=0.09697 contractSize=1.0 notional=23.46674 
2026-06-01 02:05:31,POS_RECOVER_XAN_BITHUMB_BITGET_01_6870367623_07,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,ACTIVE,36931.8552,24.584229,37097.6016,정상_ACTIVE(국내O/해외O),foreign=ok sym=XAN/USDT:USDT contracts=2481.0 price=0.009909 contractSize=1.0 notional=24.584229 
2026-06-01 02:05:33,POS_RECOVER_SAHARA_BITHUMB_BITGET_01_6870367623_08,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,ACTIVE,192031.4342,25.6105,38646.2445,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=782.0 price=0.03275 contractSize=1.0 notional=25.6105 
2026-06-01 02:05:35,POS_RECOVER_BILL_BITHUMB_BITGET_01_6870367623_09,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,122970.4677,54.579,82359.711,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.0805 contractSize=1.0 notional=54.579 
2026-06-01 02:05:37,POS_BILL_BITHUMB_BITGET_1780201889_6870367623_1780201899,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,ACTIVE,122970.4677,54.60612,82400.6351,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=678.0 price=0.08054 contractSize=1.0 notional=54.60612 
2026-06-01 02:05:39,POS_SAHARA_BITHUMB_BITGET_1780207498_8958522411_1780207507,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,ACTIVE,26338.5485,5.895,8895.555,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=180.0 price=0.03275 contractSize=1.0 notional=5.895 
2026-06-01 02:05:42,POS_BILL_BITHUMB_BITGET_1780207809_8958522411_1780207820,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,ACTIVE,9486.6764,6.11648,9229.7683,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=76.0 price=0.08048 contractSize=1.0 notional=6.11648 
2026-06-01 02:05:44,POS_BASED_BITHUMB_BITGET_1780212904_6870367623_1780212912,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,ACTIVE,143672.9623,23.4765,35426.0385,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.0 price=0.0705 contractSize=1.0 notional=23.4765 
2026-06-01 02:05:46,POS_BASED_BITHUMB_BITGET_1780216013_8958522411_1780216023,semi_auto_state_bitget.json,8958522411,BASED,BITHUMB,BITGET,ACTIVE,24087.8719,5.358,8085.222,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=76.0 price=0.0705 contractSize=1.0 notional=5.358 
2026-06-01 02:05:48,POS_RECOVER_PROMPT_BITHUMB_BINGX_01_6870367623_11,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,ACTIVE,7031.8276,4.6677393,7043.6186,정상_ACTIVE(국내O/해외O),foreign=ok sym=PROMPT/USDT:USDT contracts=146.37 price=0.03189 contractSize=1.0 notional=4.6677393 
2026-06-01 02:05:51,POS_RECOVER_SAHARA_BITHUMB_BINGX_01_6870367623_12,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,192031.4342,51.2131347,77280.6203,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03269 contractSize=1.0 notional=51.2131347 
2026-06-01 02:05:53,POS_RECOVER_SAHARA_BITHUMB_BINGX_02_6870367623_13,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,ACTIVE,192031.4342,51.2131347,77280.6203,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=1566.63 price=0.03269 contractSize=1.0 notional=51.2131347 
2026-06-01 02:05:56,POS_BASED_BITHUMB_BINGX_1780215709_6870367623_1780215719,semi_auto_state_bingx.json,6870367623,BASED,BITHUMB,BINGX,ACTIVE,143672.9623,23.4677144,35412.781,정상_ACTIVE(국내O/해외O),foreign=ok sym=BASED/USDT:USDT contracts=333.68 price=0.07033 contractSize=1.0 notional=23.467714400000002 
2026-06-01 02:05:58,POS_HEMI_BITHUMB_BINGX_1780219718_6870367623_1780219731,semi_auto_state_bingx.json,6870367623,HEMI,BITHUMB,BINGX,ACTIVE,40749.7507,27.10208,40897.0387,정상_ACTIVE(국내O/해외O),foreign=ok sym=HEMI/USDT:USDT contracts=3760.0 price=0.007208 contractSize=1.0 notional=27.10208 
2026-06-01 02:11:06,POS_RECOVER_IN_BITHUMB_MEXC_01_6870367623_01,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,ACTIVE,70500.0,25.6944,38772.8496,정상_ACTIVE(국내O/해외O),foreign=ok sym=IN/USDT:USDT contracts=24.0 price=0.10706 contractSize=10.0 notional=25.6944 
2026-06-01 02:11:10,POS_RECOVER_SAHARA_BITHUMB_MEXC_01_6870367623_02,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,ACTIVE,192478.3969,25.7712,38888.7408,정상_ACTIVE(국내O/해외O),foreign=ok sym=SAHARA/USDT:USDT contracts=78.0 price=0.03304 contractSize=10.0 notional=25.7712 
2026-06-01 02:11:13,POS_RECOVER_BILL_BITHUMB_MEXC_01_6870367623_03,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,ACTIVE,124021.4973,22.794,34396.146,정상_ACTIVE(국내O/해외O),foreign=ok sym=BILL/USDT:USDT contracts=3.0 price=0.07598 contractSize=100.0 notional=22.794 
